,hour_,normal_ratio,eld_ratio,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5
0,8,0.981132075471698,0.01886792452830189,0,6.1085,3.0,3.0,10,0,6.4335,2.0,3.0,2,0.0,5.642,2.0,3.0,3.0,0.0,6.0415,2.0,3.0,2.0,0.0,7.377999999999999,2.0,3.0,10.0
0,7,0.6226415094339622,0.3773584905660378,0,4.899800000000001,2.0,1.0,3,0,3.0002,2.0,1.0,3,0.0,3.924999999999999,2.0,1.0,6.0,0.0,5.7943333333333324,2.0,1.0,7.0,0.0,3.2721666666666667,2.0,1.0,10.0
0,13,0.2666666666666667,0.7333333333333333,0,12.60425,2.0,3.0,4,0,11.75566666666667,2.0,3.0,4,0.0,11.17,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.35,0.65,0,1.183,1.2,1.0,7,0,4.04575,1.0,1.0,4,0.0,3.077666666666667,2.0,1.0,5.0,0.0,2.883,0.0,1.0,6.0,0.0,2.2,2.0,1.0,6.0
0,18,0.8666666666666667,0.1333333333333333,0,24.73333333333333,2.0,5.0,4,0,24.7635,2.0,5.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.8823529411764706,0.1176470588235294,0,18.37863636363636,2.0,9.0,7,0,22.546,2.0,9.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.4,0.6,0,7.261333333333333,2.0,3.0,5,0,6.183,0.0,4.0,6,0.0,9.559571428571427,2.0,4.0,4.0,0.0,7.5,0.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.4210526315789473,0.5789473684210527,0,6.301777777777778,2.0,2.0,7,0,6.7799999999999985,2.0,3.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.5238095238095238,0.4761904761904762,0,8.997714285714286,2.0,3.0,4,0,9.2665,2.0,3.0,6,0.0,34.8432,2.0,13.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.8421052631578947,0.1578947368421052,0,17.24975,2.0,6.0,13,0,15.9665,2.0,6.0,4,0.0,16.5085,2.0,6.0,9.0,0.0,17.2665,2.0,6.0,8.0,0.0,17.633,2.0,6.0,7.0
0,10,0.1333333333333333,0.8666666666666667,0,3.4835,1.0,1.0,6,0,3.35,0.0,1.0,5,0.0,3.033,0.0,1.0,6.0,0.0,1.9666,0.0,1.0,10.0,0.0,2.0915,0.0,1.0,9.0
0,16,0.4615384615384616,0.5384615384615384,0,2.2165,2.0,1.0,9,0,2.4,1.0,1.0,5,0.0,2.333,2.0,1.0,9.0,0.0,2.978,0.0,1.0,7.0,0.0,1.91675,1.2,1.0,8.0
0,9,0.06666666666666668,0.9333333333333332,0,1.891625,0.0,1.0,4,0,1.871285714285714,1.2,1.0,7,0.0,1.6085,0.0,1.0,3.0,0.0,1.875,2.0,1.0,3.0,0.0,1.728428571428571,0.0,1.0,7.0
0,17,0.6206896551724138,0.3793103448275862,0,7.3835,1.0,2.0,4,0,7.694333333333333,2.0,2.0,5,0.0,6.742714285714286,2.0,2.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.1428571428571428,0.8571428571428571,0,3.6549,1.2,1.0,7,0,3.679,1.2,1.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.8086956521739129,0.191304347826087,0,4.07475,2.0,1.0,16,0,3.3604444444444437,2.0,1.0,30,0.0,40.783,0.0,17.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.6388888888888888,0.3611111111111111,0,27.2085,2.0,2.0,5,0,24.35425,2.0,2.0,8,0.0,23.43366666666667,2.0,3.0,5.0,0.0,26.901875,1.0,3.0,11.0,0.0,26.5268,2.0,2.0,8.0
0,10,0.08,0.92,0,1.633,0.0,1.0,6,0,2.55975,2.0,1.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.6875,0.3125,0,4.975,2.0,2.0,5,0,4.3,1.2,2.0,3,0.0,4.504,2.0,2.0,4.0,0.0,3.4330000000000003,0.0,2.0,4.0,0.0,4.227666666666667,2.0,2.0,8.0
0,8,0.08823529411764706,0.9117647058823528,0,4.567,0.0,2.0,4,0,3.1585,0.0,2.0,3,0.0,5.271615384615385,0.0,2.0,8.0,0.0,4.316666666666666,2.0,2.0,5.0,0.0,25.916999999999998,0.0,12.0,4.0
0,12,0.1,0.9,0,11.092857142857142,1.0,2.0,8,0,7.452666666666667,0.0,2.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.2666666666666667,0.7333333333333333,0,21.294333333333327,1.0,4.0,14,0,16.9184,1.0,4.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.4285714285714285,0.5714285714285714,0,13.1317,2.0,3.0,9,0,9.705333333333334,1.0,3.0,5,0.0,14.22857142857143,1.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.99009900990099,0.0099009900990099,0,34.56666666666667,2.0,7.0,5,0,25.86206666666667,2.0,2.0,5,0.0,27.3803125,2.0,3.0,7.0,0.0,28.05851162790698,2.0,1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,6,0.7674418604651163,0.2325581395348837,0,7.838999999999999,2.0,3.0,15,0,9.09575,1.2,2.0,5,0.0,13.1402,2.0,2.0,4.0,0.0,10.91675,1.0,3.0,10.0,0.0,9.4335,2.0,2.0,8.0
0,13,0.32,0.68,0,7.3468,1.0,2.0,4,0,6.711111111111111,1.2,2.0,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.9230769230769232,0.07692307692307693,0,12.232999999999999,2.0,4.0,6,0,10.31666666666667,2.0,4.0,7,0.0,12.372333333333339,2.0,4.0,9.0,0.0,10.58066666666667,2.0,4.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9831460674157304,0.01685393258426966,0,17.6305,2.0,6.0,7,0,16.85375,2.0,7.0,16,0.0,17.917157894736842,2.0,7.0,19.0,0.0,18.4915,2.0,7.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,11,0.76,0.24,0,16.0085,2.0,5.0,5,0,7.3420000000000005,3.0,4.0,4,0.0,14.95566666666667,2.0,5.0,5.0,0.0,13.17075,2.0,4.0,6.0,0.0,12.4585,2.0,4.0,5.0
0,7,0.8666666666666667,0.1333333333333333,0,51.475,2.0,8.0,6,0,48.65,2.0,8.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,21,0.8636363636363636,0.1363636363636364,0,5.970333333333333,2.0,2.0,6,0,7.216800000000001,2.0,1.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9310344827586208,0.06896551724137931,0,7.408250000000002,2.0,3.0,11,0,7.7,1.2,3.0,7,0.0,8.1625,2.0,3.0,7.0,0.0,7.104714285714286,2.0,3.0,16.0,0.0,6.808250000000001,2.0,3.0,6.0
0,7,0.625,0.375,0,16.877,2.0,3.0,7,0,13.275,2.0,4.0,5,0.0,14.333,0.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.6285714285714286,0.3714285714285714,0,14.39575,2.0,5.0,7,0,15.3834,2.0,5.0,6,0.0,13.65,1.2,5.0,11.0,0.0,14.5434,2.0,5.0,7.0,0.0,13.89466666666667,2.0,5.0,6.0
0,10,0.5833333333333334,0.4166666666666667,0,9.8934,2.0,3.0,8,0,8.628,2.0,3.0,6,0.0,10.0,1.2,3.0,6.0,0.0,5.382999999999999,0.0,3.0,5.0,0.0,7.3,1.2,3.0,7.0
0,8,0.06666666666666668,0.8666666666666667,0,10.217,1.0,3.0,4,0,11.55,0.0,3.0,8,0.0,11.237,0.6,3.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.4761904761904762,0.5238095238095238,0,12.3,2.0,4.0,8,0,30.029,1.0,7.0,1,0.0,28.1665,0.5,6.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.15,0.85,0,3.2858571428571435,0.0,2.0,7,0,2.667,2.0,1.0,6,0.0,2.2,3.0,1.0,4.0,0.0,2.7556666666666665,2.0,2.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.7714285714285715,0.2285714285714286,0,24.51133333333334,2.0,2.0,3,0,32.80825,3.0,6.0,6,0.0,33.1,1.2,6.0,7.0,0.0,28.925,2.0,5.0,4.0,0.0,28.4625,2.0,6.0,4.0
0,6,0.75,0.25,0,6.933,2.0,2.0,7,0,6.759571428571428,2.0,2.0,7,0.0,6.882999999999999,2.0,2.0,3.0,0.0,6.439,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9285714285714286,0.07142857142857142,0,6.943749999999999,2.0,3.0,9,0,20.883000000000003,1.0,4.0,3,0.0,8.0915,2.0,3.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,6,0.9090909090909092,0.09090909090909093,0,6.325,2.0,3.0,11,0,7.6415,1.0,3.0,11,0.0,7.5335,2.0,3.0,10.0,0.0,6.844333333333332,1.2,3.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.8684210526315791,0.131578947368421,0,5.9766,2.0,2.0,4,0,5.105666666666667,2.0,2.0,8,0.0,5.25,2.0,2.0,2.0,0.0,5.250000000000001,2.0,2.0,4.0,0.0,6.325,2.0,2.0,5.0
0,8,0.7118644067796609,0.288135593220339,0,23.74988888888889,2.0,12.0,6,0,23.84771428571429,2.0,6.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,21,0.9189189189189191,0.08108108108108109,0,9.672333333333334,1.0,2.0,6,0,8.85,2.0,2.0,2,0.0,9.425,1.0,2.0,3.0,0.0,7.966666666666666,1.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.8125,0.1875,0,25.74869230769231,2.0,7.0,10,0,22.23125,2.0,6.0,7,0.0,31.28866666666667,2.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9166666666666666,0.08333333333333333,0,5.417000000000001,2.0,4.0,1,0,8.894444444444442,2.0,4.0,7,0.0,9.8598,2.0,4.0,5.0,0.0,7.417000000000001,0.6,3.0,4.0,0.0,9.394333333333334,2.0,4.0,4.0
0,16,0.6666666666666666,0.3333333333333333,0,4.633,2.0,1.0,3,0,1.0390000000000001,2.0,1.0,12,0.0,4.477666666666667,2.0,1.0,5.0,0.0,4.833,1.0,1.0,5.0,0.0,5.2415,2.0,1.0,7.0
0,8,0.8260869565217391,0.1739130434782609,0,9.911714285714286,2.0,3.0,5,0,8.825,1.8,3.0,5,0.0,9.5202,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.84375,0.15625,0,16.94,2.0,5.0,7,0,16.79271428571429,2.0,5.0,7,0.0,17.28866666666667,2.0,5.0,6.0,0.0,14.31275,2.0,4.0,9.0,0.0,15.16185714285714,2.0,5.0,7.0
0,17,0.8,0.2,0,11.65,2.0,4.0,3,0,10.3532,2.0,4.0,8,0.0,11.767000000000001,2.0,4.0,2.0,0.0,12.22075,1.0,4.0,9.0,0.0,12.683,0.0,4.0,8.0
0,17,0.8260869565217391,0.1739130434782609,0,29.06675,1.2,9.0,7,0,29.0585,2.0,9.0,18,0.0,25.25,2.0,9.0,11.0,0.0,37.167,2.0,11.0,4.0,0.0,26.65825,2.0,9.0,17.0
0,17,0.2068965517241379,0.7931034482758621,0,1.288666666666667,1.2,1.0,7,0,2.68775,2.0,1.0,8,0.0,1.7,0.0,1.0,7.0,0.0,2.055333333333333,1.0,1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,21,0.7857142857142857,0.2142857142857143,0,15.90377777777778,2.0,4.0,8,0,18.205666666666673,2.0,4.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.6470588235294118,0.3529411764705883,0,22.7998,2.0,7.0,10,0,23.39175,2.0,7.0,5,0.0,21.991999999999997,2.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.5333333333333333,0.4666666666666667,0,4.4665,2.0,3.0,5,0,5.0169999999999995,0.0,3.0,4,0.0,5.6166,2.0,3.0,5.0,0.0,5.3165,2.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,19,0.9310344827586208,0.06896551724137931,0,19.870157894736842,1.0,4.0,10,0,13.0335,1.2,3.0,4,0.0,16.8555,2.0,4.0,6.0,0.0,12.5,0.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9090909090909092,0.09090909090909093,0,32.9915,2.0,2.0,2,0,39.10957142857143,2.0,10.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.875,0.125,0,7.207999999999999,2.0,3.0,4,0,5.659571428571428,2.0,3.0,9,0.0,5.661333333333333,1.0,2.0,4.0,0.0,5.0835,2.0,3.0,2.0,0.0,6.507999999999999,2.0,3.0,4.0
0,8,0.4,0.6,0,10.19255555555555,2.0,2.0,9,0,9.4625,2.0,2.0,8,0.0,9.222999999999999,2.0,2.0,8.0,0.0,9.513727272727273,2.0,2.0,8.0,0.0,8.799999999999997,2.0,2.0,5.0
0,15,0.1304347826086956,0.8695652173913043,0,3.083,0.0,1.0,5,0,1.8298,1.2,1.0,9,0.0,2.422166666666667,0.0,1.0,9.0,0.0,2.008,1.0,1.0,11.0,0.0,1.0,2.0,1.0,6.0
0,14,0.1724137931034483,0.8275862068965517,0,2.6234,2.0,1.0,6,0,2.533,0.5,1.0,8,0.0,3.592,0.0,1.0,6.0,0.0,3.2,0.0,1.0,5.0,0.0,1.875,2.0,1.0,4.0
0,19,0.9310344827586208,0.06896551724137931,0,9.512489795918366,2.0,3.0,12,0,9.4835,2.0,3.0,4,0.0,8.1415,2.0,3.0,17.0,0.0,15.85,1.2,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.5909090909090909,0.4090909090909091,0,10.98325,2.0,4.0,6,0,4.217,0.0,2.0,7,0.0,3.4330000000000003,2.0,2.0,5.0,0.0,3.5665,2.0,2.0,7.0,0.0,3.9386666666666663,2.0,2.0,5.0
0,7,0.4642857142857143,0.5357142857142857,0,2.4085,1.2,1.0,12,0,2.6665,0.0,1.0,5,0.0,1.2835,0.0,1.0,4.0,0.0,3.225,1.0,1.0,11.0,0.0,3.425,0.0,1.0,5.0
0,9,0.06896551724137931,0.9310344827586208,0,7.1835,0.0,2.0,5,0,10.7375,0.0,2.0,5,0.0,10.27385714285714,0.0,2.0,15.0,0.0,9.4795,2.0,2.0,7.0,0.0,10.35,0.0,2.0,5.0
0,15,0.4,0.6,0,11.3,2.0,3.0,2,0,7.582999999999999,1.2,3.0,3,0.0,10.375,2.0,3.0,3.0,0.0,7.9,1.2,3.0,8.0,0.0,5.722333333333334,1.0,2.0,4.0
0,8,0.8904109589041096,0.1095890410958904,0,5.283333333333334,2.0,2.0,6,0,4.10425,2.0,2.0,10,0.0,4.037500000000001,2.0,2.0,8.0,0.0,3.867,2.0,2.0,3.0,0.0,4.125000000000001,2.0,2.0,7.0
0,8,0.9661016949152542,0.02542372881355932,0,2.6484,2.0,1.0,3,0,2.234583333333334,2.0,1.0,5,0.0,1.8534,2.0,1.0,4.0,0.0,2.127888888888889,2.0,1.0,4.0,0.0,2.4732,2.0,1.0,4.0
0,7,0.9761904761904762,0.023809523809523808,0,12.966642857142858,2.0,5.0,7,0,12.68333333333333,2.0,6.0,2,0.0,16.2034,2.0,4.0,1.0,0.0,12.783428571428571,2.0,6.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,22,0.9772727272727272,0.02272727272727273,0,4.629555555555556,2.0,3.0,4,0,4.2402,2.0,3.0,6,0.0,3.7,3.0,3.0,2.0,0.0,5.167000000000001,1.2,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.5882352941176471,0.4117647058823529,0,2.2547142857142863,1.0,1.0,20,0,2.483,0.0,1.0,9,0.0,1.85,0.0,1.0,13.0,0.0,3.533,1.2,1.0,6.0,0.0,1.35,0.0,1.0,12.0
0,7,0.6756756756756757,0.3243243243243243,0,11.82572727272728,2.0,3.0,12,0,12.517000000000001,2.0,3.0,11,0.0,12.7665,2.0,3.0,8.0,0.0,10.0366,2.0,3.0,6.0,0.0,11.75825,2.0,3.0,8.0
0,12,0.7272727272727273,0.2727272727272727,0,7.172333333333333,2.0,3.0,5,0,7.483,2.0,3.0,4,0.0,5.61442857142857,2.0,3.0,5.0,0.0,6.45,2.0,3.0,3.0,0.0,7.433333333333333,2.0,3.0,5.0
0,8,0.8360655737704918,0.1475409836065573,0,31.7585,2.0,4.0,7,0,24.566999999999997,2.0,4.0,3,0.0,24.58333333333333,2.0,4.0,18.0,0.0,26.50733333333333,2.0,4.0,14.0,0.0,21.2085,2.0,4.0,9.0
0,9,0.2,0.8,0,3.867,2.0,2.0,8,0,3.7000714285714285,1.0,2.0,5,0.0,5.632999999999999,0.0,2.0,9.0,0.0,5.0665,2.0,2.0,11.0,0.0,4.0169999999999995,1.2,2.0,6.0
0,16,0.1621621621621622,0.8378378378378378,0,3.733,0.0,2.0,2,0,2.9665,0.0,2.0,6,0.0,3.48325,2.0,2.0,6.0,0.0,3.777833333333333,2.0,2.0,4.0,0.0,3.575125,0.0,2.0,5.0
0,8,0.5142857142857142,0.4857142857142857,0,1.35,0.0,1.0,4,0,2.483,0.0,1.0,4,0.0,1.08325,2.0,1.0,7.0,0.0,0.9198,1.2,1.0,3.0,0.0,2.016777777777778,2.0,1.0,4.0
0,8,0.7407407407407407,0.2592592592592592,0,6.35,2.0,2.0,3,0,10.5034,2.0,2.0,7,0.0,6.121,2.0,2.0,11.0,0.0,8.6,2.0,2.0,5.0,0.0,8.9445,2.0,2.0,8.0
0,11,0.06756756756756757,0.9324324324324323,0,6.9284285714285705,0.0,1.0,3,0,5.027777777777779,1.0,1.0,4,0.0,6.046925925925926,2.0,1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,6,0.4285714285714285,0.5714285714285714,0,46.05,1.2,13.0,4,0,32.69575,2.0,8.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.1818181818181819,0.8181818181818182,0,9.103,2.0,3.0,8,0,8.389,2.0,2.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.3,0.7,0,12.7205,1.0,5.0,4,0,11.471428571428572,2.0,5.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.36,0.64,0,5.7498000000000005,2.0,2.0,12,0,6.875,2.0,2.0,3,0.0,6.227666666666668,2.0,2.0,14.0,0.0,5.4834999999999985,0.0,2.0,8.0,0.0,5.05,1.2,2.0,6.0
0,11,0.1020408163265306,0.8979591836734694,0,9.0,0.0,2.0,5,0,6.2799999999999985,0.0,3.0,6,0.0,5.611000000000001,2.0,2.0,4.0,0.0,6.933,0.0,2.0,5.0,0.0,7.95,0.0,3.0,5.0
0,9,0.9069767441860463,0.09302325581395347,0,35.10495,1.0,6.0,9,0,11.860999999999999,1.0,3.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.7058823529411765,0.2941176470588235,0,18.77315384615385,2.0,5.0,6,0,39.1439090909091,2.0,12.0,6,0.0,17.25,1.2,5.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.2105263157894737,0.7894736842105263,0,7.567,2.0,2.0,4,0,7.7,1.2,2.0,9,0.0,7.5915,2.0,2.0,18.0,0.0,5.267,0.0,2.0,6.0,0.0,6.933,0.0,2.0,2.0
0,18,0.9333333333333332,0.06666666666666668,0,12.833,2.0,4.0,4,0,12.9998,2.0,4.0,8,0.0,12.72157142857143,2.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.1363636363636364,0.8636363636363636,0,3.911,0.0,2.0,9,0,4.5625,0.0,2.0,6,0.0,4.6165,0.0,2.0,14.0,0.0,3.7915,0.0,2.0,9.0,0.0,5.5165,0.0,2.0,6.0
0,9,0.3793103448275862,0.6206896551724138,0,10.3375,1.0,3.0,8,0,8.217,2.0,2.0,14,0.0,9.85,1.2,2.0,4.0,0.0,8.828571428571427,2.0,2.0,8.0,0.0,10.1415,1.2,2.0,9.0
0,15,0.5,0.5,0,4.7502,2.0,2.0,9,0,3.733,1.2,2.0,12,0.0,4.2330000000000005,2.0,2.0,5.0,0.0,4.3335,1.0,2.0,6.0,0.0,4.6,2.0,2.0,7.0
0,8,0.4074074074074074,0.5925925925925926,0,2.9875,2.0,1.0,6,0,2.9,2.0,1.0,3,0.0,3.6943333333333332,2.0,1.0,3.0,0.0,3.6276666666666673,2.0,1.0,9.0,0.0,3.305333333333333,1.2,1.0,5.0
0,14,0.4166666666666667,0.5833333333333334,0,4.833,2.0,2.0,5,0,4.567,0.0,2.0,4,0.0,5.108000000000001,2.0,2.0,4.0,0.0,4.5,1.0,2.0,4.0,0.0,3.8034,2.0,2.0,4.0
0,16,0.4482758620689655,0.5517241379310345,0,21.87783333333334,2.0,5.0,7,0,20.602428571428565,2.0,4.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.8148148148148148,0.1851851851851851,0,7.132999999999999,2.0,3.0,7,0,9.833,1.0,3.0,3,0.0,7.694333333333333,1.0,3.0,7.0,0.0,6.332999999999999,1.2,3.0,3.0,0.0,7.273809523809524,2.0,3.0,11.0
0,20,0.9444444444444444,0.05555555555555555,0,10.5,2.0,5.0,6,0,11.81122222222222,2.0,5.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.07692307692307693,0.9230769230769232,0,3.8,0.0,2.0,4,0,3.37,1.2,2.0,8,0.0,4.458500000000001,0.0,2.0,6.0,0.0,4.65,1.0,-1.0,8.0,0.0,2.6665,0.0,2.0,5.0
0,12,0.5,0.5,0,6.1,1.0,2.0,4,0,7.767,2.0,2.0,2,0.0,7.547333333333333,1.0,2.0,7.0,0.0,7.183,0.0,2.0,4.0,0.0,7.7334999999999985,2.0,2.0,5.0
0,9,0.3571428571428572,0.6428571428571429,0,6.946799999999999,2.0,4.0,5,0,6.6,0.0,4.0,4,0.0,6.617000000000001,1.0,4.0,2.0,0.0,5.483,0.0,3.0,4.0,0.0,7.2666666666666675,1.2,4.0,10.0
0,17,0.75,0.25,0,36.15942857142857,2.0,10.0,7,0,35.9875,2.0,10.0,4,0.0,38.417,1.0,10.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3333333333333333,0.6666666666666666,0,11.921,2.0,5.0,7,0,9.437999999999999,2.0,5.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.1333333333333333,0.8666666666666667,0,2.5085,2.0,1.0,4,0,2.75,0.0,1.0,6,0.0,4.07925,0.0,1.0,4.0,0.0,2.32075,0.0,1.0,8.0,0.0,2.05,0.0,1.0,4.0
0,16,0.8333333333333334,0.1666666666666667,0,10.7915,2.0,4.0,10,0,10.0415,2.0,4.0,7,0.0,9.75,1.0,4.0,6.0,0.0,10.025,2.0,4.0,6.0,0.0,9.175,1.0,4.0,4.0
0,9,0.3043478260869565,0.6956521739130435,0,5.140428571428571,2.0,2.0,7,0,4.977777777777779,2.0,2.0,4,0.0,5.5968,0.0,2.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.2916666666666667,0.7083333333333334,0,8.1901,2.0,3.0,7,0,6.699999999999998,2.0,3.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.8804347826086957,0.1195652173913044,0,8.511000000000001,2.0,5.0,5,0,9.827833333333333,1.2,4.0,8,0.0,11.397842105263159,1.0,5.0,26.0,0.0,10.1033,2.0,5.0,13.0,0.0,8.511000000000001,2.0,5.0,6.0
0,18,0.7826086956521741,0.2173913043478261,0,17.7375,1.2,5.0,6,0,19.083375,2.0,5.0,9,0.0,16.133,1.2,5.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9333333333333332,0.06666666666666668,0,5.563666666666667,2.0,3.0,14,0,6.5685,2.0,3.0,15,0.0,4.383,3.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.6842105263157895,0.3157894736842105,0,5.2415,2.0,2.0,4,0,7.15,0.0,2.0,4,0.0,9.443,2.0,2.0,3.0,0.0,4.467,2.0,1.0,7.0,0.0,5.632999999999999,2.0,2.0,6.0
