route_list,hour_,route_id,route_dir,origin_station_name,origin_station_id,destination_station_name,destination_station_id,transfer_time,vehicle_flag_list,cc,avg_time,origin_date,full_price,origin_hour,via_stations,hourly_cnt,normal_cnt,normal_ratio,eld_cnt,eld_ratio,cnt_rnk,od_ratio
1112#0,07,1112,0,员村西街中站,10001369,员村西街站,10001350,0,0,13,4.607846153846153,2022-03-31,2.0,2022-03-31#07,2.0,9,14,0.358974358974359,25,0.6410256410256411,1,0.4333333333333333
1112#0,09,1112,0,员村西街中站,10001369,员村西街站,10001350,0,0,11,5.028636363636362,2022-03-31,1.2,2022-03-31#09,2.0,5,4,0.1025641025641026,35,0.8974358974358975,1,0.3793103448275862
1110#0,09,1110,0,员村西街中站,10001369,员村西街站,10001350,0,0,8,3.8605,2022-03-31,0.0,2022-03-31#09,2.0,6,4,0.1025641025641026,35,0.8974358974358975,2,0.2758620689655172
298#0,09,298,0,员村西街中站,10001369,员村西街站,10001350,0,0,7,3.802428571428571,2022-03-31,3.0,2022-03-31#09,1.0,3,4,0.1025641025641026,35,0.8974358974358975,3,0.2413793103448276
292#0,09,292,0,员村西街中站,10001369,员村西街站,10001350,0,0,3,6.127666666666666,2022-03-31,0.0,2022-03-31#09,1.0,4,4,0.1025641025641026,35,0.8974358974358975,4,0.103448275862069
120#1,09,120,1,和平新村站,10004868,东风西路站,10002470,0,0,16,2.8343125000000002,2022-03-31,0.6,2022-03-31#09,1.0,11,27,0.3461538461538461,51,0.6538461538461539,1,0.4848484848484849
759#0,09,759,0,和平新村站,10004867,东风西路站,10002468,0,0,5,2.6068,2022-03-31,1.2,2022-03-31#09,1.0,8,27,0.3461538461538461,51,0.6538461538461539,2,0.1515151515151515
2230#0,09,2230,0,和平新村站,10004867,东风西路站,10002470,0,0,5,2.7434,2022-03-31,1.2,2022-03-31#09,1.0,6,27,0.3461538461538461,51,0.6538461538461539,3,0.1515151515151515
274#1,09,274,1,和平新村站,10004867,东风西路站,10002468,0,0,4,2.95825,2022-03-31,1.2,2022-03-31#09,1.0,6,27,0.3461538461538461,51,0.6538461538461539,4,0.1212121212121212
830#1,09,830,1,和平新村站,10004868,东风西路站,10002468,0,0,3,2.094666666666666,2022-03-31,1.2,2022-03-31#09,1.0,9,27,0.3461538461538461,51,0.6538461538461539,5,0.09090909090909093
72#1,18,72,1,和平新村站,10004869,富力半岛花园站,10002820,0,0,34,5.041058823529411,2022-03-31,2.0,2022-03-31#18,1.0,12,295,0.9305993690851736,22,0.0694006309148265,1,0.2982456140350877
71#1,18,71,1,和平新村站,10004869,富力半岛花园站,10002820,0,0,32,4.801625000000001,2022-03-31,2.0,2022-03-31#18,1.0,10,295,0.9305993690851736,22,0.0694006309148265,2,0.2807017543859649
120#0,18,120,0,和平新村站,10004869,富力半岛花园站,10002820,0,0,31,5.270967741935484,2022-03-31,1.0,2022-03-31#18,2.0,7,295,0.9305993690851736,22,0.0694006309148265,3,0.2719298245614035
759#1,18,759,1,和平新村站,10004869,富力半岛花园站,10002820,0,0,7,4.854571428571428,2022-03-31,2.0,2022-03-31#18,2.0,7,295,0.9305993690851736,22,0.0694006309148265,5,0.06140350877192982
1530#0,18,1530,0,和平新村站,10004866,富力半岛花园站,10002822,0,0,10,6.106800000000001,2022-03-31,2.0,2022-03-31#18,2.0,6,295,0.9305993690851736,22,0.0694006309148265,4,0.08771929824561403
58#1,08,58,1,和平新村站,10004868,广医站,10003038,0,0,11,8.86509090909091,2022-03-31,2.0,2022-03-31#08,3.0,6,82,0.7663551401869159,25,0.2336448598130841,1,0.2619047619047619
759#0,08,759,0,和平新村站,10004867,广医站,10003038,0,0,11,10.509181818181819,2022-03-31,2.0,2022-03-31#08,3.0,8,82,0.7663551401869159,25,0.2336448598130841,2,0.2619047619047619
830#1,08,830,1,和平新村站,10004868,广医站,10009839,0,0,11,10.30309090909091,2022-03-31,2.0,2022-03-31#08,3.0,10,82,0.7663551401869159,25,0.2336448598130841,3,0.2619047619047619
14#1,08,14,1,和平新村站,10004868,广医站,10003036,0,0,4,9.2335,2022-03-31,2.0,2022-03-31#08,3.0,6,82,0.7663551401869159,25,0.2336448598130841,5,0.09523809523809525
387#1,08,387,1,和平新村站,10004868,广医站,10003038,0,0,5,8.0634,2022-03-31,2.0,2022-03-31#08,1.0,4,82,0.7663551401869159,25,0.2336448598130841,4,0.119047619047619
759#1,18,759,1,和平新村站,10004869,松北站,10003101,0,0,13,18.85769230769231,2022-03-31,2.0,2022-03-31#18,6.0,7,76,0.9743589743589745,2,0.02564102564102564,1,0.52
72#1,18,72,1,和平新村站,10004869,松北站,10003102,0,0,6,11.77216666666667,2022-03-31,2.0,2022-03-31#18,4.0,12,76,0.9743589743589745,2,0.02564102564102564,2,0.24
71#1,18,71,1,和平新村站,10004869,松北站,10003102,0,0,4,12.25,2022-03-31,2.0,2022-03-31#18,4.0,10,76,0.9743589743589745,2,0.02564102564102564,3,0.16
759#1,18,759,1,和平新村站,10004869,松北站,10003102,0,0,1,10.5,2022-03-31,2.0,2022-03-31#18,5.0,7,76,0.9743589743589745,2,0.02564102564102564,4,0.04
4473#0,18,4473,0,和平新村站,10004866,松北站,10003102,0,0,1,11.15,2022-03-31,1.2,2022-03-31#18,5.0,3,76,0.9743589743589745,2,0.02564102564102564,5,0.04
209#0,06,209,0,和平新村站,10004868,西华路站,10000579,0,0,5,7.526599999999999,2022-03-31,1.0,2022-03-31#06,2.0,4,24,0.7741935483870968,7,0.2258064516129032,2,0.2173913043478261
17#1,06,17,1,和平新村站,10004868,西华路站,10000579,0,0,18,7.536111111111111,2022-03-31,0.5,2022-03-31#06,2.0,11,24,0.7741935483870968,7,0.2258064516129032,1,0.782608695652174
493#0,09,493,0,和平新村站,10004868,西村总站,10000574,0,0,41,4.665,2022-03-31,0.6,2022-03-31#09,2.0,8,10,0.2222222222222222,35,0.7777777777777778,1,1.0
352#1,08,352,1,嘉禾站,10009720,新市墟站,10000913,0,0,14,29.82742857142858,2022-03-31,2.0,2022-03-31#08,8.0,8,30,0.967741935483871,1,0.03225806451612903,1,0.5
2234#1,08,2234,1,嘉禾站,10009720,新市墟站,10000910,0,0,10,30.7432,2022-03-31,2.0,2022-03-31#08,8.0,7,30,0.967741935483871,1,0.03225806451612903,2,0.3571428571428572
132#1,08,132,1,嘉禾站,10005515,新市墟站,10007305,0,0,4,34.49175,2022-03-31,2.0,2022-03-31#08,7.0,11,30,0.967741935483871,1,0.03225806451612903,3,0.1428571428571428
254#1,08,254,1,嘉禾站,10009720,永泰路口站,10001241,0,0,46,14.606173913043481,2022-03-31,2.0,2022-03-31#08,7.0,15,45,0.9375,3,0.0625,1,1.0
712#0,18,712,0,国防大厦站,10001682,车陂路站,10002096,0,0,7,20.919,2022-03-31,2.0,2022-03-31#18,9.0,3,20,0.9523809523809524,1,0.04761904761904762,2,0.3333333333333333
719#0,18,719,0,国防大厦站,10009577,车陂路站,10002096,0,0,4,24.40825,2022-03-31,2.0,2022-03-31#18,9.0,4,20,0.9523809523809524,1,0.04761904761904762,3,0.1904761904761905
709#1,18,709,1,国防大厦站,10009577,车陂路站,10002096,0,0,2,21.492,2022-03-31,2.0,2022-03-31#18,10.0,2,20,0.9523809523809524,1,0.04761904761904762,4,0.09523809523809525
258#0,18,258,0,国防大厦站,10001682,车陂路站,10002096,0,0,8,22.6335,2022-03-31,2.0,2022-03-31#18,8.0,7,20,0.9523809523809524,1,0.04761904761904762,1,0.3809523809523809
51462#0,08,51462,0,地铁天河客运站,295226,中成路（酷车城）总站,295207,0,0,22,10.87877272727273,2022-03-31,2.0,2022-03-31#08,5.0,9,48,0.96,2,0.04,1,1.0
3110#0,21,3110,0,地铁汉溪长隆B站,214021,祈福新村总站,10021056,0,0,32,17.0848125,2022-03-31,2.0,2022-03-31#21,6.0,6,56,0.9491525423728814,3,0.05084745762711865,1,1.0
42051#0,17,42051,0,地铁浔峰岗站,10001023,万科四季花城总站,10000461,0,0,15,9.748799999999997,2022-03-31,1.0,2022-03-31#17,3.0,5,67,0.8170731707317073,15,0.1829268292682927,1,0.6818181818181818
82#0,17,82,0,地铁浔峰岗站,10001023,万科四季花城总站,10000461,0,0,3,18.161,2022-03-31,2.0,2022-03-31#17,5.0,3,67,0.8170731707317073,15,0.1829268292682927,2,0.1363636363636364
377#0,17,377,0,地铁浔峰岗站,10001023,万科四季花城总站,10000461,0,0,1,11.317,2022-03-31,1.2,2022-03-31#17,3.0,1,67,0.8170731707317073,15,0.1829268292682927,5,0.04545454545454546
195#0,17,195,0,地铁浔峰岗站,10001023,万科四季花城总站,10000461,0,0,1,9.933,2022-03-31,1.2,2022-03-31#17,3.0,4,67,0.8170731707317073,15,0.1829268292682927,4,0.04545454545454546
1530#0,17,1530,0,地铁浔峰岗站,10001023,万科四季花城总站,10021340,0,0,2,10.8915,2022-03-31,2.0,2022-03-31#17,5.0,5,67,0.8170731707317073,15,0.1829268292682927,3,0.09090909090909093
12430#0,16,12430,0,地铁浔峰岗站,10001023,金名都站,10027641,0,0,5,12.0632,2022-03-31,1.0,2022-03-31#16,3.0,3,48,0.8571428571428571,8,0.1428571428571428,4,0.1724137931034483
494#0,16,494,0,地铁浔峰岗站,10001023,金名都站,10027641,0,0,7,12.58557142857143,2022-03-31,1.0,2022-03-31#16,3.0,5,48,0.8571428571428571,8,0.1428571428571428,3,0.2413793103448276
46412#0,16,46412,0,地铁浔峰岗站,10001022,金名都站,10027641,0,0,8,10.75425,2022-03-31,2.0,2022-03-31#16,2.0,7,48,0.8571428571428571,8,0.1428571428571428,2,0.2758620689655172
73#0,16,73,0,地铁浔峰岗站,10001023,金名都站,10027641,0,0,8,13.31875,2022-03-31,2.0,2022-03-31#16,3.0,6,48,0.8571428571428571,8,0.1428571428571428,1,0.2758620689655172
10150#1,16,10150,1,地铁浔峰岗站,10001023,金名都站,10027641,0,0,1,12.467,2022-03-31,1.0,2022-03-31#16,3.0,1,48,0.8571428571428571,8,0.1428571428571428,5,0.03448275862068965
3810#0,19,3810,0,地铁白云公园站,10002402,新市站,10000920,0,0,14,6.0035,2022-03-31,2.0,2022-03-31#19,2.0,6,52,0.981132075471698,1,0.01886792452830189,1,0.5384615384615384
1370#1,19,1370,1,地铁白云公园站,10002402,新市站,10000919,0,0,6,7.8445,2022-03-31,2.0,2022-03-31#19,2.0,4,52,0.981132075471698,1,0.01886792452830189,2,0.2307692307692308
7770#1,19,7770,1,地铁白云公园站,10002402,新市站,10000919,0,0,4,7.5165,2022-03-31,1.2,2022-03-31#19,2.0,4,52,0.981132075471698,1,0.01886792452830189,3,0.1538461538461539
736#0,19,736,0,地铁白云公园站,10002402,新市站,10000920,0,0,2,6.3915,2022-03-31,3.0,2022-03-31#19,2.0,3,52,0.981132075471698,1,0.01886792452830189,4,0.07692307692307693
3751#1,08,3751,1,地铁高塘石站,167861,高普路软件路口站,10006559,0,0,9,11.31833333333333,2022-03-31,2.0,2022-03-31#08,5.0,5,39,0.975,1,0.025,1,0.4285714285714285
11930#0,08,11930,0,地铁高塘石站,167861,高普路软件路口站,10006559,0,0,3,10.589,2022-03-31,1.2,2022-03-31#08,5.0,2,39,0.975,1,0.025,3,0.1428571428571428
12690#0,08,12690,0,地铁高塘石站,167861,高普路软件路口站,10006559,0,0,9,11.27777777777778,2022-03-31,2.0,2022-03-31#08,5.0,6,39,0.975,1,0.025,2,0.4285714285714285
139#1,19,139,1,坦尾路站,10003963,珠岛花园站,10007600,0,0,15,3.396666666666667,2022-03-31,2.0,2022-03-31#19,2.0,8,59,0.855072463768116,10,0.1449275362318841,1,0.5357142857142857
141#0,19,141,0,坦尾路站,10003963,珠岛花园站,10007600,0,0,13,3.333307692307693,2022-03-31,2.0,2022-03-31#19,2.0,7,59,0.855072463768116,10,0.1449275362318841,2,0.4642857142857143
104#1,13,104,1,堑口站,10009797,宝岗大道北站,10001902,0,0,2,3.15,2022-03-31,0.0,2022-03-31#13,1.0,5,6,0.1764705882352941,28,0.8235294117647058,5,0.07692307692307693
1551#1,13,1551,1,堑口站,10009797,宝岗大道北站,10001902,0,0,3,3.1390000000000002,2022-03-31,1.0,2022-03-31#13,1.0,8,6,0.1764705882352941,28,0.8235294117647058,4,0.1153846153846154
71#0,13,71,0,堑口站,10009797,宝岗大道北站,10001902,0,0,6,3.213666666666667,2022-03-31,1.2,2022-03-31#13,1.0,5,6,0.1764705882352941,28,0.8235294117647058,3,0.2307692307692308
119#1,13,119,1,堑口站,10009797,宝岗大道北站,10001902,0,0,7,3.419142857142857,2022-03-31,0.0,2022-03-31#13,1.0,12,6,0.1764705882352941,28,0.8235294117647058,2,0.2692307692307692
1550#1,13,1550,1,堑口站,10009797,宝岗大道北站,10001902,0,0,8,2.700125,2022-03-31,1.2,2022-03-31#13,1.0,7,6,0.1764705882352941,28,0.8235294117647058,1,0.3076923076923077
733#1,07,733,1,夏园站,10000671,创业路站,10002178,0,0,7,17.48571428571428,2022-03-31,2.0,2022-03-31#07,5.0,5,36,0.972972972972973,1,0.02702702702702703,3,0.2333333333333333
13130#0,07,13130,0,夏园站,10000669,创业路站,10002178,0,0,10,14.1367,2022-03-31,2.0,2022-03-31#07,5.0,3,36,0.972972972972973,1,0.02702702702702703,2,0.3333333333333333
13190#0,07,13190,0,夏园站,10027029,创业路站,10002178,0,0,13,14.56538461538461,2022-03-31,2.0,2022-03-31#07,5.0,4,36,0.972972972972973,1,0.02702702702702703,1,0.4333333333333333
227#0,08,227,0,大塘路口站,10002319,珠影（地铁客村站）站,10000231,0,0,21,13.31657142857143,2022-03-31,2.0,2022-03-31#08,4.0,8,208,0.8387096774193549,40,0.1612903225806452,2,0.2763157894736842
1433#0,08,1433,0,大塘路口站,10002319,珠影（地铁客村站）站,10000228,0,0,21,11.27147619047619,2022-03-31,2.0,2022-03-31#08,4.0,12,208,0.8387096774193549,40,0.1612903225806452,1,0.2763157894736842
104#0,08,104,0,大塘路口站,10002319,珠影（地铁客村站）站,10000228,0,0,14,12.33442857142857,2022-03-31,2.0,2022-03-31#08,4.0,7,208,0.8387096774193549,40,0.1612903225806452,3,0.1842105263157895
1650#0,08,1650,0,大塘路口站,10002319,珠影（地铁客村站）站,10000228,0,0,11,12.58781818181818,2022-03-31,2.0,2022-03-31#08,4.0,12,208,0.8387096774193549,40,0.1612903225806452,4,0.1447368421052632
1392#0,08,1392,0,大塘路口站,10002319,珠影（地铁客村站）站,10000228,0,0,9,13.52955555555555,2022-03-31,2.0,2022-03-31#08,4.0,9,208,0.8387096774193549,40,0.1612903225806452,5,0.1184210526315789
227#0,09,227,0,大塘路口站,10002319,珠影（地铁客村站）站,10000231,0,0,7,10.25714285714286,2022-03-31,2.0,2022-03-31#09,4.0,6,98,0.7313432835820896,36,0.2686567164179104,4,0.1891891891891892
